time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2022-03-23T11:27:43.504Z,43.9519,147.9544,46.62,4.4,mb,,182,3.869,0.52,us,us6000h6x0,2022-04-08T06:15:05.040Z,"100 km E of Shikotan, Russia",earthquake,9,7.8,0.127,18,reviewed,us,us
2022-03-23T11:26:58.946Z,-14.9009,167.03,87.66,4.3,mb,,147,0.568,0.38,us,us7000gy3u,2022-04-08T06:11:28.040Z,"16 km NNW of Port-Olry, Vanuatu",earthquake,13.1,8.9,0.178,9,reviewed,us,us
2022-03-23T11:10:59.970Z,37.7661,141.6441,54.68,4.5,mb,,137,3.004,0.56,us,us6000h6wv,2022-04-08T05:59:45.040Z,"64 km ENE of Namie, Japan",earthquake,5.4,8.5,0.15,13,reviewed,us,us
2022-03-23T11:01:35.110Z,18.9355,-64.0881,29,3.83,md,15,338,1.3455,0.31,pr,pr2022082000,2022-04-08T05:56:15.040Z,"100 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,2.83,21.38,0.04,9,reviewed,pr,pr
2022-03-23T11:00:46.711Z,-0.6985,133.6139,32.01,4.3,mb,,147,2.593,1.13,us,us7000gy3t,2022-04-08T05:55:08.040Z,"53 km WNW of Manokwari, Indonesia",earthquake,13.6,6.7,0.177,10,reviewed,us,us
2022-03-23T10:28:05.847Z,14.1824,120.8007,129.49,4.4,mb,,133,8.593,0.54,us,us7000gy3s,2022-04-08T05:46:54.040Z,"0 km ESE of General Emilio Aguinaldo, Philippines",earthquake,14.7,7.7,0.155,12,reviewed,us,us
2022-03-23T10:16:35.793Z,-0.7302,133.7758,30.84,4.2,mb,,152,2.656,0.4,us,us7000gy4h,2022-04-08T05:37:39.040Z,"35 km WNW of Manokwari, Indonesia",earthquake,12.3,3.9,0.167,10,reviewed,us,us
2022-03-23T10:15:35.496Z,-0.8376,133.5623,31.46,4.4,mb,,151,2.449,0.4,us,us7000gy3r,2022-04-08T05:32:39.040Z,"55 km W of Manokwari, Indonesia",earthquake,11,6.3,0.131,17,reviewed,us,us
2022-03-23T10:10:40.626Z,-0.7636,133.5209,32.5,5.2,mb,,81,2.49,0.67,us,us6000h6wg,2022-04-08T05:26:29.040Z,"61 km W of Manokwari, Indonesia",earthquake,8.8,5.4,0.071,66,reviewed,us,us
2022-03-23T09:56:36.520Z,40.1353333,-123.8245,22.86,2.79,md,30,65,0.03978,0.11,nc,nc73709221,2022-04-08T05:21:41.040Z,"2km N of Redway, CA",earthquake,0.28,0.24,0.174,40,reviewed,nc,nc
2022-03-23T09:18:58.808Z,23.3176,121.4887,9.75,4.5,mb,,97,0.191,0.66,us,us6000h6wb,2022-04-08T05:18:11.040Z,"73 km S of Hualien City, Taiwan",earthquake,2.4,4.5,0.15,13,reviewed,us,us
2022-03-23T08:26:44.031Z,-23.5729,-66.8168,226.54,4.4,mb,,120,1.396,0.46,us,us6000h6w7,2022-03-23T08:48:16.040Z,"87 km NW of San Antonio de los Cobres, Argentina",earthquake,12,8.9,0.219,6,reviewed,us,us
2022-03-23T05:58:48.220Z,17.9518333333333,-66.949,10.21,2.75,md,26,182,,0.15,pr,pr71341563,2022-03-23T18:41:32.027Z,"4 km WSW of Guánica, Puerto Rico",earthquake,0.38,0.42,0.17794218339425,13,reviewed,pr,pr
2022-03-23T05:01:49.864Z,-23.8194,-175.2111,10,4.8,mb,,79,5.938,1.03,us,us7000gy3i,2022-03-30T05:40:21.040Z,"276 km S of ‘Ohonua, Tonga",earthquake,8.1,1.8,0.09,38,reviewed,us,us
2022-03-23T04:40:00.271Z,-34.302,-178.6451,10,4.4,mb,,153,4.086,0.67,us,us7000gy3n,2022-03-30T03:08:45.040Z,"south of the Kermadec Islands",earthquake,12.1,1.8,0.179,9,reviewed,us,us
2022-03-23T04:39:57.291Z,26.7359,126.4289,10,4.6,mb,,86,1.651,0.35,us,us7000gy3f,2022-03-30T02:39:59.040Z,"137 km WNW of Naha, Japan",earthquake,8.9,1.9,0.146,14,reviewed,us,us
2022-03-23T04:39:45.068Z,51.9452,178.1949,9.13,2.5,ml,,314,0.195,0.41,us,us7000gwrf,2022-03-27T23:55:51.040Z,"Rat Islands, Aleutian Islands, Alaska",earthquake,4.6,6,0.148,6,reviewed,us,us
2022-03-23T04:37:22.502Z,26.8801,126.4925,10,4.7,mww,,45,1.59,0.61,us,us6000h6vm,2022-03-30T02:29:25.040Z,"139 km WNW of Naha, Japan",earthquake,7.4,1.8,0.098,10,reviewed,us,us
2022-03-23T04:35:28.859Z,26.6158,126.3118,10,4.5,mb,,73,1.767,0.49,us,us7000gy3q,2022-03-30T02:18:46.040Z,"143 km WNW of Naha, Japan",earthquake,4.3,1.9,0.171,10,reviewed,us,us
2022-03-23T04:34:30.739Z,26.881,126.4033,10,4.6,mb,,74,1.67,0.55,us,us7000gy3g,2022-03-30T02:03:46.040Z,"147 km WNW of Naha, Japan",earthquake,6.2,1.8,0.147,14,reviewed,us,us
2022-03-23T04:25:47.942Z,23.4028,121.5019,27.9,4.3,mb,,100,0.188,0.93,us,us7000gy3e,2022-03-30T01:55:49.040Z,"64 km S of Hualien City, Taiwan",earthquake,1.9,5.4,0.217,6,reviewed,us,us
2022-03-23T04:09:02.960Z,37.7514,141.7915,48.2,4.2,mwr,,100,3.085,0.97,us,us6000h6vf,2022-03-30T01:46:26.040Z,"75 km ENE of Namie, Japan",earthquake,8,5.7,0.093,11,reviewed,us,us
2022-03-23T04:08:23.467Z,16.5485,-90.7534,10,4.3,mb,,99,1.353,0.62,us,us6000h6vc,2022-03-30T01:30:04.040Z,"11 km WNW of Benemérito de las Américas, Mexico",earthquake,5.8,1.9,0.063,73,reviewed,us,us
2022-03-23T04:03:01.638Z,-23.8828,-179.9809,505.78,4.3,mb,,122,6.377,0.74,us,us7000gy3c,2022-03-30T01:20:23.040Z,"south of the Fiji Islands",earthquake,11.3,7.2,0.109,24,reviewed,us,us
2022-03-23T04:00:41.564Z,26.7557,126.3302,10,4.5,mb,,67,1.737,0.83,us,us7000gy3d,2022-03-30T01:10:00.040Z,"147 km WNW of Naha, Japan",earthquake,7.8,1.9,0.192,8,reviewed,us,us
2022-03-23T03:43:16.131Z,26.9137,126.5722,10,4.5,mb,,60,1.52,0.83,us,us7000gy3a,2022-03-30T01:00:06.040Z,"134 km NW of Naha, Japan",earthquake,8.4,1.9,0.15,13,reviewed,us,us
2022-03-23T03:30:09.132Z,-20.179,-69.1659,91.52,4.2,mb,,117,0.039,0.69,us,us6000h6v8,2022-03-30T01:14:44.808Z,"102 km E of Iquique, Chile",earthquake,4.2,4.9,0.146,13,reviewed,us,us
2022-03-23T03:14:11.519Z,-26.8153,-176.4269,35,4.4,mb,,99,2.771,0.92,us,us7000gy3l,2022-03-30T00:48:24.040Z,"south of the Fiji Islands",earthquake,11.9,2,0.203,9,reviewed,us,us
2022-03-23T03:10:49.101Z,-24.8675,-175.0019,10,4.5,mb,,102,5.091,0.56,us,us7000gy4g,2022-03-30T00:17:29.040Z,"south of Tonga",earthquake,6,1.9,0.18,13,reviewed,us,us
2022-03-23T03:09:01.555Z,-27.1814,-175.82,10,4.5,mb,,189,2.78,0.94,us,us7000gy39,2022-03-30T00:01:53.040Z,"Kermadec Islands region",earthquake,8.3,1.9,0.164,11,reviewed,us,us
2022-03-23T02:41:32.283Z,53.1608,-173.8056,224.09,3.1,ml,,170,0.831,0.33,us,us6000h6vk,2022-03-25T04:23:16.040Z,"110 km NNE of Atka, Alaska",earthquake,11.3,15,0.097,14,reviewed,us,us
2022-03-23T02:11:00.408Z,37.73,141.7029,58.76,4.2,mb,,136,3.033,0.46,us,us7000gy3m,2022-03-30T02:08:12.040Z,"67 km ENE of Namie, Japan",earthquake,8.9,5.4,0.235,5,reviewed,us,us
2022-03-23T01:58:44.750Z,34.291,-118.4318333,7.47,2.61,ml,97,26,0.04028,0.22,ci,ci39974975,2022-03-25T04:30:25.040Z,"1km ENE of San Fernando, CA",earthquake,0.12,0.3,0.19,27,reviewed,ci,ci
2022-03-23T01:55:54.184Z,23.4209,121.5391,10,4.5,mb,,93,0.224,0.74,us,us6000h6v1,2022-04-01T03:44:54.179Z,"61 km S of Hualien City, Taiwan",earthquake,3,1.8,0.113,23,reviewed,us,us
2022-03-23T01:54:31.116Z,-14.1366,-14.2107,10,5.1,mb,,54,6.167,0.55,us,us6000h6v0,2022-04-01T03:36:38.040Z,"southern Mid-Atlantic Ridge",earthquake,9.2,1.8,0.057,99,reviewed,us,us
2022-03-23T01:48:29.694Z,18.6387,145.4909,257.71,4,mb,,121,17.842,0.58,us,us7000gy38,2022-03-30T01:49:10.040Z,"Pagan region, Northern Mariana Islands",earthquake,15.5,8.7,0.118,19,reviewed,us,us
2022-03-23T01:30:56.946Z,34.9809,143.0419,10,4.3,mb,,207,3.262,0.95,us,us7000gy37,2022-03-29T23:38:20.040Z,"off the east coast of Honshu, Japan",earthquake,10.9,2,0.267,4,reviewed,us,us
2022-03-23T01:29:17.462Z,35.7092,75.2199,10,4,mb,,89,2.608,1.03,us,us6000h6uv,2022-04-01T03:22:37.040Z,"59 km NW of Skardu, Pakistan",earthquake,6,1.9,0.144,13,reviewed,us,us
2022-03-23T00:23:55.674Z,37.4502,137.312,10,4.5,mb,,88,1.151,0.8,us,us6000h6un,2022-03-31T03:28:33.040Z,"53 km NE of Nanao, Japan",earthquake,4.5,1.3,0.065,69,reviewed,us,us
2022-03-23T00:23:49.972Z,13.8074,-91.4614,35,4.3,mb,,135,1.636,0.99,us,us6000h6uk,2022-03-31T03:25:21.480Z,"46 km SSW of Nueva Concepción, Guatemala",earthquake,7.3,2,0.067,63,reviewed,us,us
2022-03-23T00:09:57.902Z,23.3239,121.4546,10,4.5,mb,,97,0.16,0.94,us,us7000gy3j,2022-03-31T03:18:31.040Z,"73 km SSW of Hualien City, Taiwan",earthquake,1.8,1.8,0.128,18,reviewed,us,us
2022-03-23T00:04:59.888Z,23.4307,121.6004,10,4.4,mb,,88,0.281,0.86,us,us7000gy36,2022-03-31T03:09:05.040Z,"60 km S of Hualien City, Taiwan",earthquake,2.1,1.9,0.17,10,reviewed,us,us
2022-03-22T23:55:42.918Z,14.0389,119.4785,10,4.6,mb,,98,15.157,0.71,us,us7000gxcc,2022-03-31T02:52:17.040Z,"63 km WNW of Cabra, Philippines",earthquake,12.6,1.9,0.071,59,reviewed,us,us
2022-03-22T23:13:16.528Z,-34.1389,-178.7233,10,4.6,mb,,190,4.181,1.1,us,us7000gxca,2022-03-31T01:04:31.040Z,"south of the Kermadec Islands",earthquake,15.7,1.9,0.158,12,reviewed,us,us
2022-03-22T22:51:31.877Z,-8.2958,-79.8113,37.37,4.3,mb,,138,4.69,0.99,us,us6000h6tz,2022-03-31T00:57:56.040Z,"73 km WSW of Santiago de Cao, Peru",earthquake,9.8,8.6,0.147,13,reviewed,us,us
2022-03-22T22:43:24.458Z,23.4217,121.4947,23.11,4.2,mb,,105,0.183,0.87,us,us6000h6ty,2022-03-31T00:53:16.040Z,"62 km S of Hualien City, Taiwan",earthquake,1.7,5.8,0.147,13,reviewed,us,us
2022-03-22T22:21:23.997Z,23.4644,121.4969,19.82,4.3,mb,,103,0.197,0.84,us,us6000h6ts,2022-03-31T00:51:09.040Z,"57 km S of Hualien City, Taiwan",earthquake,2.9,6,0.216,6,reviewed,us,us
2022-03-22T21:41:07.589Z,23.3736,121.4575,13.73,4.7,mwr,,97,0.148,0.64,us,us6000h6tc,2022-03-31T00:42:11.040Z,"68 km SSW of Hualien City, Taiwan",earthquake,3.4,3.9,0.062,25,reviewed,us,us
2022-03-22T21:29:46.532Z,-23.854,-66.5337,185.09,4.6,mb,,55,1.757,1.06,us,us6000h6t3,2022-03-31T00:37:06.040Z,"45 km NNW of San Antonio de los Cobres, Argentina",earthquake,4.7,5.6,0.045,147,reviewed,us,us
2022-03-22T20:29:57.235Z,23.4085,121.5322,10,5.8,mww,,35,0.216,0.79,us,us6000h6sl,2022-03-23T20:36:08.831Z,"63 km S of Hualien City, Taiwan",earthquake,4.1,1.7,0.059,28,reviewed,us,us
2022-03-22T19:35:02.124Z,23.4964,121.6059,10,5.7,mb,,50,0.301,0.95,us,us6000h6s3,2022-03-23T19:40:52.907Z,"53 km S of Hualien City, Taiwan",earthquake,5.4,1.7,0.033,329,reviewed,us,us
2022-03-22T19:14:54.901Z,23.4265,121.5633,14.45,4.3,mb,,97,0.664,0.83,us,us6000h6rw,2022-03-23T03:31:41.040Z,"61 km S of Hualien City, Taiwan",earthquake,2.7,4.8,0.096,31,reviewed,us,us
2022-03-22T18:37:46.777Z,23.367,121.6863,10,5.1,mb,,73,0.358,0.7,us,us6000h6rv,2022-03-23T03:29:22.040Z,"68 km S of Hualien City, Taiwan",earthquake,4.8,1.7,0.042,183,reviewed,us,us
2022-03-22T18:14:34.499Z,36.5733,69.7275,167.88,4.2,mb,,67,0.875,0.33,us,us6000h6pe,2022-03-23T03:19:46.040Z,"Hindu Kush region, Afghanistan",earthquake,7.7,5.4,0.136,16,reviewed,us,us
2022-03-22T18:11:34.556Z,23.4163,121.491,23.24,4.6,mb,,86,0.179,0.69,us,us6000h6rr,2022-03-23T03:17:42.040Z,"63 km S of Hualien City, Taiwan",earthquake,3.8,5.3,0.081,45,reviewed,us,us
2022-03-22T18:01:02.289Z,14.2658,-93.7936,14.14,4.7,mb,,173,2.563,0.74,us,us6000h6p7,2022-03-23T03:14:28.040Z,"147 km SSW of La Esperanza (El Zapotal), Mexico",earthquake,9.6,7.7,0.061,80,reviewed,us,us
2022-03-22T17:55:25.623Z,59.1055,-149.1832,4.4,3,ml,,,,0.62,ak,ak0223q8zbno,2022-03-23T19:45:14.689Z,"108 km S of Lowell Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2022-03-22T17:49:56.249Z,31.60140388,-103.9846357,6.440063477,2.5,ml,18,50,0.1275636303,0.2,tx,tx2022frno,2022-03-23T03:03:00.040Z,"36 km NNW of Toyah, Texas",earthquake,1.21670852,1.462747445,0.1,10,reviewed,tx,tx
2022-03-22T17:43:26.011Z,23.4491,121.4512,10,5.8,mb,,76,0.152,0.86,us,us6000h6rn,2022-03-27T12:58:23.094Z,"60 km SSW of Hualien City, Taiwan",earthquake,2.5,1.1,0.128,22,reviewed,us,us
2022-03-22T17:41:38.951Z,23.4117,121.5624,24,6.7,mww,,35,0.672,0.9,us,us6000h6nr,2022-03-28T23:00:59.311Z,"62 km S of Hualien City, Taiwan",earthquake,3.4,1.9,0.083,14,reviewed,us,us
2022-03-22T17:06:55.316Z,22.0584,121.4803,25.77,5,mb,,75,0.841,0.73,us,us6000h6nj,2022-03-23T04:13:29.442Z,"76 km E of Hengchun, Taiwan",earthquake,5.6,4.6,0.047,145,reviewed,us,us
2022-03-22T16:52:22.810Z,-34.2826,-178.78,10,4.6,mb,,191,4.037,0.9,us,us7000gxbt,2022-03-28T16:01:28.040Z,"south of the Kermadec Islands",earthquake,8.6,2,0.222,6,reviewed,us,us
2022-03-22T16:35:40.080Z,38.8035,-122.7916667,1.35,2.68,md,83,26,0.005289,0.05,nc,nc73708841,2022-03-22T21:42:17.595Z,"4km NW of The Geysers, CA",earthquake,0.08,0.11,0.14,56,reviewed,nc,nc
2022-03-22T16:35:08.019Z,10.7447,-43.382,10,6.7,mww,,27,10.744,0.79,us,us6000h6ne,2022-03-28T15:25:58.692Z,"northern Mid-Atlantic Ridge",earthquake,8.9,0.9,0.055,32,reviewed,us,us
2022-03-22T16:15:03.140Z,18.6646666666667,-66.7483333333333,66.14,2.93,md,23,216,,0.21,pr,pr71341388,2022-03-22T16:45:32.725Z,"20 km NNE of Carrizales, Puerto Rico",earthquake,0.83,0.68,0.0210418750422172,11,reviewed,pr,pr
2022-03-22T15:50:12.783Z,-58.1681,-23.3644,10,4.6,mb,,54,8.28,0.49,us,us7000gxcg,2022-03-28T15:10:24.040Z,"South Sandwich Islands region",earthquake,6.3,1.9,0.173,13,reviewed,us,us
2022-03-22T15:43:34.886Z,-24.2198,-66.9802,167.84,4.3,mb,,44,1.673,0.59,us,us6000h6n2,2022-03-28T14:59:09.040Z,"67 km W of San Antonio de los Cobres, Argentina",earthquake,9,6.2,0.106,27,reviewed,us,us
2022-03-22T15:26:20.394Z,31.58574846,-104.2120577,6.080151367,2.6,ml,19,70,0.09709060272,0.1,tx,tx2022friu,2022-03-23T06:29:14.975Z,"49 km NW of Toyah, Texas",earthquake,0.8102847832,1.628345833,0.1,10,reviewed,tx,tx
2022-03-22T15:25:21.498Z,34.575,26.9485,10,4.4,mb,,167,1.834,1.02,us,us6000h6n1,2022-03-28T14:45:19.040Z,"93 km S of Fry, Greece",earthquake,2.4,1.9,0.103,29,reviewed,us,us
2022-03-22T15:08:33.843Z,54.2224,159.7526,125.33,4,mb,,117,1.369,0.55,us,us6000h6mx,2022-03-28T14:36:28.040Z,"90 km SE of Mil’kovo, Russia",earthquake,10.1,7.8,0.095,31,reviewed,us,us
2022-03-22T14:26:09.402Z,45.4337,149.8728,90.12,4.4,mb,,81,5.168,0.4,us,us6000h6mv,2022-03-28T14:34:02.040Z,"158 km E of Kuril’sk, Russia",earthquake,9.7,5.5,0.077,52,reviewed,us,us
2022-03-22T14:23:44.906Z,36.1622,70.9778,92.2,4.2,mb,,78,1.014,0.34,us,us7000gxbw,2022-03-28T14:30:17.040Z,"76 km SW of Ashk?sham, Afghanistan",earthquake,4.7,7,0.115,21,reviewed,us,us
2022-03-22T14:16:12.688Z,-29.6463,-176.5598,10,4.3,mb,,228,1.246,0.73,us,us7000gxbr,2022-03-28T13:41:22.040Z,"Kermadec Islands region",earthquake,9.8,1.8,0.266,4,reviewed,us,us
2022-03-22T14:10:57.065Z,40.0699,28.6157,10,4.4,mb,,52,1.424,0.54,us,us6000h6mp,2022-03-27T18:42:43.857Z,"18 km E of Mustafakemalpa?a, Turkey",earthquake,4.2,1.8,0.178,11,reviewed,us,us
2022-03-22T14:02:28.708Z,34.6942,23.1571,10,4.3,mb,,178,1.541,0.9,us,us6000h6ml,2022-03-28T13:29:20.040Z,"76 km SW of Palaióchora, Greece",earthquake,8.4,1.5,0.091,36,reviewed,us,us
2022-03-22T13:49:55.140Z,40.4168333,-125.2753333,7.17,3.13,ml,56,257,0.7181,0.26,nc,nc73708781,2022-03-22T18:33:18.499Z,"84km W of Petrolia, CA",earthquake,3.9,3.97,0.122,21,reviewed,nc,nc
2022-03-22T13:34:41.356Z,-4.0636,143.5566,114.39,4.1,mb,,84,3.236,0.42,us,us7000gxbq,2022-03-28T13:22:19.040Z,"56 km W of Angoram, Papua New Guinea",earthquake,8.3,8.3,0.135,15,reviewed,us,us
2022-03-22T13:28:00.252Z,1.762,127.0673,68.1,4.5,mb,,80,1.028,0.27,us,us7000gxbs,2022-03-28T13:13:34.040Z,"104 km W of Tobelo, Indonesia",earthquake,6.4,7.5,0.088,38,reviewed,us,us
2022-03-22T12:21:18.500Z,19.1558333333333,-155.477166666667,32.63,2.74,ml,53,135,,0.12,hv,hv72959042,2022-03-28T13:02:32.040Z,"5 km S of P?hala, Hawaii",earthquake,0.43,0.62,0.171574557631072,27,reviewed,hv,hv
2022-03-22T12:00:12.830Z,35.8121667,-121.5141667,7.53,2.97,md,67,198,0.3078,0.1,nc,nc73708746,2022-03-28T12:55:29.040Z,"24km SSE of Lopez Point, CA",earthquake,0.34,0.5,0.123,59,reviewed,nc,nc
2022-03-22T11:59:40.490Z,33.4715,-116.5325,13.09,3.03,ml,125,19,0.06334,0.19,ci,ci39974207,2022-03-28T10:42:13.040Z,"16km SE of Anza, CA",earthquake,0.1,0.22,0.145,215,reviewed,ci,ci
2022-03-22T11:47:27.730Z,18.2125,-67.848,2.15,3.11,md,9,185,,0.15,pr,pr71341338,2022-03-22T12:16:39.550Z,"64 km W of Stella, Puerto Rico",earthquake,0.88,0.58,0.175698384906979,4,reviewed,pr,pr
2022-03-22T11:37:12.511Z,-17.8026,-178.624,538.37,4.2,mb,,116,3.167,0.48,us,us6000h6lz,2022-03-22T13:33:46.040Z,"220 km E of Levuka, Fiji",earthquake,13.1,9.9,0.063,69,reviewed,us,us
2022-03-22T10:33:38.430Z,34.0498333,-117.5645,7.4,3.28,ml,198,18,0.03922,0.24,ci,ci39974135,2022-03-28T09:30:46.040Z,"6km E of Ontario, CA",earthquake,0.1,0.24,0.229,49,reviewed,ci,ci
2022-03-22T09:49:40.570Z,17.9866666666667,-66.8556666666667,12.39,2.9,md,29,136,,0.2,pr,pr71341298,2022-03-28T08:56:08.040Z,"Puerto Rico region",earthquake,0.41,0.25,0.162288078648911,18,reviewed,pr,pr
2022-03-22T09:28:45.400Z,17.1625,-68.232,57,3.97,md,23,258,1.3595,0.54,pr,pr2022081001,2022-03-28T05:48:34.040Z,"140 km SSE of Boca de Yuma, Dominican Republic",earthquake,3.35,10.75,0.1,7,reviewed,pr,pr
2022-03-22T09:27:40.470Z,-58.0885,-25.6566,70.72,4.7,mb,,82,7.144,0.47,us,us6000h6lj,2022-03-22T10:13:52.040Z,"South Sandwich Islands region",earthquake,5.5,7,0.087,40,reviewed,us,us
2022-03-22T06:40:26.308Z,-58.3479,-24.3152,10,4.3,mb,,87,7.895,0.49,us,us7000gxbn,2022-04-04T11:37:34.040Z,"South Sandwich Islands region",earthquake,8,1.9,0.153,12,reviewed,us,us
2022-03-22T06:27:13.611Z,0.431,97.07,10,4.8,mb,,89,1.003,0.57,us,us6000h6l1,2022-04-08T06:34:05.040Z,"220 km SSW of Singkil, Indonesia",earthquake,6.4,1.9,0.076,54,reviewed,us,us
2022-03-22T06:24:44.261Z,26.7818,126.4019,10,4.5,mb,,73,1.672,0.36,us,us7000gxbg,2022-04-04T11:08:55.040Z,"142 km WNW of Naha, Japan",earthquake,5.7,1.9,0.119,21,reviewed,us,us
2022-03-22T05:22:33.846Z,36.4529,71.0645,119.6,4.2,mb,,75,0.777,0.81,us,us6000h6kq,2022-04-08T06:41:05.040Z,"49 km WSW of Ashk?sham, Afghanistan",earthquake,7.6,6.7,0.108,24,reviewed,us,us
2022-03-22T05:17:27.120Z,17.9551666666667,-67.192,5.89,2.89,md,19,243,,0.16,pr,pr71341248,2022-03-22T06:04:30.750Z,"2 km SSW of Pole Ojea, Puerto Rico",earthquake,0.56,0.36,0.222860042749381,16,reviewed,pr,pr
2022-03-22T03:48:11.869Z,-15.3998,167.5893,116.61,4.8,mb,,144,0.375,0.43,us,us6000h6kh,2022-03-27T23:51:24.040Z,"47 km ENE of Luganville, Vanuatu",earthquake,11.2,5.6,0.114,24,reviewed,us,us
2022-03-22T03:29:38.380Z,18.8791666666667,-67.5898333333333,25.75,3.24,md,6,215,,0.2,pr,pr71341233,2022-03-22T04:12:08.690Z,"67 km NW of San Antonio, Puerto Rico",earthquake,1.77,31.61,0.00361181809036104,2,reviewed,pr,pr
2022-03-22T03:07:31.345Z,-59.3138,-23.6995,10,4.7,mb,,85,8.633,0.61,us,us7000gxcd,2022-03-27T23:47:31.040Z,"South Sandwich Islands region",earthquake,8.1,1.8,0.134,17,reviewed,us,us
2022-03-22T03:07:13.225Z,-5.578,154.2235,260.48,4.3,mb,,79,16.084,0.43,us,us7000gxb9,2022-03-27T23:35:03.040Z,"161 km WNW of Panguna, Papua New Guinea",earthquake,10.3,9.2,0.237,8,reviewed,us,us
2022-03-22T02:34:45.037Z,0.2604,123.8301,113.21,4.1,mb,,66,1.671,0.54,us,us7000gxb8,2022-03-27T23:26:40.040Z,"90 km ESE of Gorontalo, Indonesia",earthquake,7.1,8.5,0.175,9,reviewed,us,us
2022-03-22T02:33:09.880Z,17.9673,-66.947,7,2.58,md,12,189,0.0682,0.07,pr,pr2022081000,2022-03-22T03:38:46.595Z,"3 km SW of Fuig, Puerto Rico",earthquake,0.35,0.2,0.21,9,reviewed,pr,pr
2022-03-22T02:06:38.720Z,17.9926666666667,-66.873,12.55,2.54,md,6,121,,0.08,pr,pr71341218,2022-03-22T02:24:08.350Z,"2 km S of Palomas, Puerto Rico",earthquake,1.7,0.87,0.0156354267333363,3,reviewed,pr,pr
2022-03-22T01:47:19.418Z,-30.5466,-177.6516,35,4.6,mb,,167,1.301,0.82,us,us7000gxba,2022-03-27T23:19:07.040Z,"Kermadec Islands, New Zealand",earthquake,9.3,2,0.165,11,reviewed,us,us
2022-03-22T01:11:59.449Z,-2.9277,142.14,10,4.5,mb,,87,14.686,0.4,us,us7000gxb7,2022-03-27T23:00:14.040Z,"32 km NW of Aitape, Papua New Guinea",earthquake,13.9,1.9,0.139,15,reviewed,us,us
2022-03-22T00:51:26.259Z,-33.7827,-178.8836,10,4.9,mb,,62,4.41,0.81,us,us6000h6li,2022-03-26T01:12:02.040Z,"south of the Kermadec Islands",earthquake,7,1.8,0.122,21,reviewed,us,us
2022-03-22T00:49:12.473Z,-58.2272,-23.6337,10,4.4,mb,,68,8.172,0.8,us,us7000gxcf,2022-03-27T00:04:10.040Z,"South Sandwich Islands region",earthquake,8.3,1.8,0.109,24,reviewed,us,us
2022-03-22T00:33:22.966Z,37.5235,-97.765,7.55,2.8,mb_lg,,78,0.369,0.39,us,us6000h6jx,2022-03-22T12:54:18.305Z,"10 km N of Milton, Kansas",earthquake,1.3,4.3,0.059,76,reviewed,us,us
2022-03-22T00:12:13.490Z,-17.5942,-178.8237,536.15,4.3,mb,,64,2.981,0.89,us,us6000h6jt,2022-03-27T01:18:34.040Z,"203 km ENE of Levuka, Fiji",earthquake,11.8,8.3,0.085,39,reviewed,us,us
2022-03-21T23:10:18.950Z,19.155,-155.4735,32.87,2.87,md,54,139,,0.11,hv,hv72958422,2022-03-27T01:05:11.040Z,"5 km S of P?hala, Hawaii",earthquake,0.4,0.57,0.155864109605568,22,reviewed,hv,hv
2022-03-21T23:09:11.023Z,23.9142,122.2347,18.32,4.9,mwr,,81,0.639,0.59,us,us6000h6jc,2022-03-27T01:13:56.040Z,"64 km E of Hualien City, Taiwan",earthquake,4.7,3.8,0.066,22,reviewed,us,us
2022-03-21T21:37:08.410Z,17.927,-66.9328333333333,14.76,2.51,md,13,223,,0.09,pr,pr71341128,2022-03-21T21:50:37.340Z,"5 km SSW of Guánica, Puerto Rico",earthquake,0.38,0.36,0.167875171222911,6,reviewed,pr,pr
2022-03-21T21:21:47.384Z,37.9039,144.0204,10,4.4,mb,,142,3.681,0.68,us,us7000gxaa,2022-03-30T23:31:52.040Z,"off the east coast of Honshu, Japan",earthquake,9.6,1.9,0.203,7,reviewed,us,us
2022-03-21T21:01:56.028Z,15.0617,-92.2951,97.1,4.2,mb,,118,1.096,0.89,us,us7000gxa9,2022-04-07T01:23:31.040Z,"8 km E of Chamulapita, Mexico",earthquake,7,4.1,0.112,22,reviewed,us,us
2022-03-21T20:43:00.990Z,60.1485,-140.9888,1.1,2.7,ml,,,,0.77,ak,ak0223on5nh8,2022-03-28T14:53:32.040Z,"97 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2022-03-21T20:18:59.798Z,-21.046,-69.8937,35.43,4.4,mwr,,137,0.272,1.04,us,us6000h6ia,2022-03-28T14:44:45.918Z,"95 km SSE of Iquique, Chile",earthquake,3.8,5.5,,,reviewed,us,guc
2022-03-21T20:12:19.523Z,42.2325,143.0475,69.67,4.4,mb,,112,0.232,1.01,us,us6000h6ib,2022-03-28T14:34:07.040Z,"57 km ESE of Shizunai-furukawach?, Japan",earthquake,9.3,6.5,0.155,12,reviewed,us,us
2022-03-21T19:58:40.396Z,-33.9649,-178.4876,10,4.7,mb,,101,4.435,0.97,us,us7000gxa7,2022-03-28T14:14:37.040Z,"",earthquake,12.7,1.9,0.174,10,reviewed,us,us
